language_id,translation_code,translated_name
120,lu,kinyarwanda
27,lu,Kyrgyz
114,lu,Lao
39,lu,Latvian
26,lu,Liakan
18,lu,Liamhariki
104,lu,Lihispania
95,lu,Likoreya
14,lu,Limalezia
100,lu,Lindonezia
103,lu,Lingala
106,lu,Lingelesa
64,lu,Lipunjabi
48,lu,Lirisi
52,lu,Liromani
56,lu,Lisomali
11,lu,Lisuwidi
42,lu,Litali
108,lu,Lithuanian
9,lu,Liviyetinamu
36,lu,Liyapani
90,lu,Lizelumani
41,lu,Luxembourgish
69,lu,Macedonian
30,lu,Malagasy
67,lu,Malayalam
16,lu,Maltese
78,lu,Manx
23,lu,Marathi
101,lu,Mfwàlànsa
31,lu,Mongolian
107,lu,Mpepajemi
8,lu,Mpoloni
58,lu,Mputulugɛsi
116,lu,Mtamuili
85,lu,nepali
61,lu,Nkrani
70,lu,North Ndebele
4,lu,Northern Sami
25,lu,Norwegian
87,lu,Norwegian Bokmål
19,lu,Norwegian Nynorsk
117,lu,Ntailandi
119,lu,Ntuluki
53,lu,Nyoruba
55,lu,Nzulu
81,lu,olandi
111,lu,Oriya
43,lu,Oromo
97,lu,Ossetic
59,lu,Pashto
51,lu,Quechua
115,lu,Romansh
50,lu,Rundi
63,lu,Sango
93,lu,Scottish Gaelic
62,lu,Serbian
54,lu,Serbo-Croatian
60,lu,shinɛ
65,lu,Shona
34,lu,Sichuan Yi
66,lu,Sinhala
2,lu,Slovak
1,lu,Slovenian
5,lu,Swahili
49,lu,Tagalog
47,lu,Telugu
68,lu,Tibetan
121,lu,Tigrinya
118,lu,Tongan
46,lu,Tsheki
98,lu,Tshiluba
3,lu,Urdu
6,lu,Uyghur
7,lu,Uzbek
112,lu,Welsh
40,lu,Western Frisian
57,lu,Yiddish
86,eo,afrikansa
26,eo,Akan
10,eo,albana
18,eo,amhara
106,eo,angla
76,eo,araba
17,eo,armena
91,eo,asama
92,eo,azerbajĝana
33,eo,Bambara
20,eo,belorusa
84,eo,bengala
75,eo,birma
73,eo,bosnia
94,eo,bretona
82,eo,bulgara
50,eo,burunda
32,eo,Cornish
46,eo,ĉeĥa
60,eo,ĉina
21,eo,dana
87,eo,dannorvega
29,eo,dzonko
99,eo,esperanto
105,eo,estona
113,eo,eŭska
35,eo,Ewe
110,eo,feroa
96,eo,finna
101,eo,franca
40,eo,frisa
109,eo,Fulah
93,eo,gaela
77,eo,galega
102,eo,Ganda
90,eo,germana
37,eo,greka
22,eo,gronlanda
28,eo,guĝarata
71,eo,haŭsa
13,eo,hebrea
88,eo,hinda
104,eo,hispana
80,eo,hungara
38,eo,Igbo
100,eo,indonezia
12,eo,irlanda
45,eo,islanda
42,eo,itala
36,eo,japana
57,eo,jida
53,eo,joruba
72,eo,kanara
89,eo,kartvela
83,eo,kaŝmira
44,eo,kataluna
24,eo,kazaĥa
51,eo,keĉua
74,eo,Kikuyu
112,eo,kimra
27,eo,kirgiza
15,eo,kmera
95,eo,korea
79,eo,kroata
39,eo,latva
114,eo,laŭa
103,eo,lingala
108,eo,litova
98,eo,Luba-Katanga
41,eo,luksemburga
69,eo,makedona
30,eo,malagasa
14,eo,malaja
67,eo,malajalama
16,eo,malta
78,eo,Manx
23,eo,marata
31,eo,mongola
81,eo,nederlanda
85,eo,nepala
70,eo,North Ndebele
4,eo,Northern Sami
25,eo,norvega
19,eo,novnorvega
111,eo,orijo
43,eo,oroma
97,eo,Ossetic
64,eo,panĝaba
59,eo,paŝtoa
107,eo,persa
8,eo,pola
58,eo,portugala
115,eo,romanĉa
120,eo,ruanda
52,eo,rumana
48,eo,rusa
63,eo,sangoa
62,eo,serba
54,eo,serbo-Kroata
34,eo,Sichuan Yi
66,eo,sinhala
2,eo,slovaka
1,eo,slovena
56,eo,somala
5,eo,svahila
11,eo,sveda
65,eo,ŝona
49,eo,tagaloga
117,eo,taja
116,eo,tamila
47,eo,telugua
68,eo,tibeta
121,eo,tigraja
118,eo,tongaa
119,eo,turka
6,eo,ujgura
61,eo,ukraina
3,eo,urduo
7,eo,uzbeka
9,eo,vjetnama
55,eo,zulua
86,id,Afrikaans
26,id,Akan
10,id,Albania
18,id,Amharik
76,id,Arab
17,id,Armenia
91,id,Assam
92,id,Azerbaijan
100,id,Bahasa Indonesia
33,id,Bambara
113,id,Bask
81,id,Belanda
20,id,Belarusia
84,id,Bengali
87,id,Bokmål Norwegia
73,id,Bosnia
94,id,Breton
82,id,Bulgar
75,id,Burma
46,id,Cheska
60,id,China
21,id,Dansk
29,id,Dzongkha
99,id,Esperanto
105,id,Esti
35,id,Ewe
110,id,Faro
40,id,Frisia Barat
109,id,Fula
93,id,Gaelik Skotlandia
77,id,Galisia
102,id,Ganda
89,id,Georgia
28,id,Gujarati
71,id,Hausa
88,id,Hindi
80,id,Hungaria
13,id,Ibrani
38,id,Igbo
106,id,Inggris
12,id,Irlandia
45,id,Islandia
42,id,Italia
36,id,Jepang
90,id,Jerman
22,id,Kalaallisut
72,id,Kannada
83,id,Kashmir
44,id,Katalan
24,id,Kazakh
15,id,Khmer
74,id,Kikuyu
120,id,Kinyarwanda
27,id,Kirgiz
95,id,Korea
32,id,Kornish
79,id,Kroasia
114,id,Lao
39,id,Latvi
103,id,Lingala
108,id,Lituavi
98,id,Luba-Katanga
41,id,Luksemburg
69,id,Makedonia
30,id,Malagasi
67,id,Malayalam
16,id,Malta
78,id,Manx
23,id,Marathi
14,id,Melayu
31,id,Mongolia
70,id,Ndebele Utara
85,id,Nepali
25,id,Norwegia
19,id,Nynorsk Norwegia
111,id,Oriya
43,id,Oromo
97,id,Ossetia
59,id,Pashto
107,id,Persia
8,id,Polski
58,id,Portugis
101,id,Prancis
64,id,Punjabi
51,id,Quechua
115,id,Reto-Roman
52,id,Rumania
50,id,Rundi
48,id,Rusia
4,id,Sami Utara
63,id,Sango
62,id,Serb
54,id,Serbo-Kroasia
65,id,Shona
34,id,Sichuan Yi
66,id,Sinhala
2,id,Slovak
1,id,Sloven
56,id,Somali
104,id,Spanyol
96,id,Suomi
5,id,Swahili
11,id,Swedia
49,id,Tagalog
116,id,Tamil
47,id,Telugu
117,id,Thai
68,id,Tibet
121,id,Tigrinya
118,id,Tonga
119,id,Turki
61,id,Ukraina
3,id,Urdu
6,id,Uyghur
7,id,Uzbek
9,id,Vietnam
112,id,Welsh
57,id,Yiddish
53,id,Yoruba
37,id,Yunani
55,id,Zulu
86,fr,afrikaans
26,fr,akan
10,fr,albanais
90,fr,allemand
18,fr,amharique
106,fr,anglais
76,fr,arabe
17,fr,arménien
91,fr,assamais
92,fr,azéri
33,fr,bambara
113,fr,basque
84,fr,bengali
20,fr,biélorusse
75,fr,birman
73,fr,bosniaque
94,fr,breton
82,fr,bulgare
44,fr,catalan
60,fr,chinois
66,fr,cinghalais
95,fr,coréen
32,fr,cornique
79,fr,croate
21,fr,danois
29,fr,dzongkha
104,fr,espagnol
99,fr,espéranto
105,fr,estonien
35,fr,éwé
110,fr,féroïen
96,fr,finnois
101,fr,français
40,fr,frison occidental
93,fr,gaélique écossais
77,fr,galicien
112,fr,gallois
102,fr,ganda
89,fr,géorgien
37,fr,grec
22,fr,groenlandais
28,fr,gujarati
71,fr,haoussa
13,fr,hébreu
88,fr,hindi
80,fr,hongrois
38,fr,igbo
100,fr,indonésien
12,fr,irlandais
45,fr,islandais
42,fr,italien
36,fr,japonais
72,fr,kannada
83,fr,kashmiri
24,fr,kazakh
15,fr,khmer
74,fr,kikuyu
27,fr,kirghize
114,fr,lao
39,fr,letton
103,fr,lingala
108,fr,lituanien
98,fr,luba-katanga
41,fr,luxembourgeois
69,fr,macédonien
14,fr,malais
67,fr,malayalam
30,fr,malgache
16,fr,maltais
78,fr,manx
23,fr,marathe
31,fr,mongol
70,fr,ndébélé du Nord
81,fr,néerlandais
85,fr,népalais
25,fr,norvégien
87,fr,norvégien bokmål
19,fr,norvégien nynorsk
111,fr,oriya
43,fr,oromo
97,fr,ossète
6,fr,ouïghour
3,fr,ourdou
7,fr,ouzbek
59,fr,pachto
64,fr,pendjabi
107,fr,persan
109,fr,peul
8,fr,polonais
58,fr,portugais
51,fr,quechua
115,fr,romanche
52,fr,roumain
50,fr,roundi
48,fr,russe
120,fr,rwanda
4,fr,sami du Nord
63,fr,sangho
62,fr,serbe
54,fr,serbo-croate
65,fr,shona
2,fr,slovaque
1,fr,slovène
56,fr,somali
11,fr,suédois
5,fr,swahili
49,fr,tagalog
116,fr,tamoul
46,fr,tchèque
47,fr,télougou
117,fr,thaï
68,fr,tibétain
121,fr,tigrigna
118,fr,tonguien
119,fr,turc
61,fr,ukrainien
9,fr,vietnamien
34,fr,yi du Sichuan
57,fr,yiddish
53,fr,yoruba
55,fr,zoulou
86,lg,Afrikaans
10,lg,Albanian
17,lg,Armenian
91,lg,Assamese
92,lg,Azerbaijani
33,lg,Bambara
113,lg,Basque
73,lg,Bosnian
94,lg,Breton
44,lg,Catalan
32,lg,Cornish
79,lg,Croatian
21,lg,Danish
29,lg,Dzongkha
99,lg,Esperanto
105,lg,Estonian
35,lg,Ewe
110,lg,Faroese
96,lg,Finnish
109,lg,Fulah
77,lg,Galician
89,lg,Georgian
28,lg,Gujarati
13,lg,Hebrew
45,lg,Icelandic
12,lg,Irish
22,lg,Kalaallisut
72,lg,Kannada
83,lg,Kashmiri
24,lg,Kazakh
74,lg,Kikuyu
27,lg,Kyrgyz
114,lg,Lao
39,lg,Latvian
103,lg,Lingala
108,lg,Lithuanian
26,lg,Lu-akaani
18,lg,Lu-amhariki
3,lg,Lu-urudu
98,lg,Luba-Katanga
75,lg,Lubbama
20,lg,Lubelarusi
84,lg,Lubengali
82,lg,Lubulugariya
60,lg,Lucayina
46,lg,Luceeke
90,lg,Ludaaki
101,lg,Lufalansa
102,lg,Luganda
37,lg,Lugereeki/Luyonaani
80,lg,Luhangare
71,lg,Luhawuza
88,lg,Luhindu
81,lg,Luholandi
36,lg,Lujapani
15,lg,Lukme
95,lg,Lukoreya
48,lg,Lulasa
52,lg,Lulomaniya
14,lg,Lumalayi
120,lg,Lunarwanda
85,lg,Lunepali
106,lg,Lungereza
107,lg,Luperusi
8,lg,Lupolandi
58,lg,Lupotugiizi
64,lg,Lupunjabi
104,lg,Lusipanya
56,lg,Lusomaliya
11,lg,Luswideni
119,lg,Lutake
116,lg,Lutamiiru
117,lg,Luttaayi
9,lg,Luvyetinaamu
76,lg,Luwarabu
41,lg,Luxembourgish
38,lg,Luyibo
100,lg,Luyindonezya
42,lg,Luyitale
53,lg,Luyoruba
61,lg,Luyukurayine
55,lg,Luzzulu
69,lg,Macedonian
30,lg,Malagasy
67,lg,Malayalam
16,lg,Maltese
78,lg,Manx
23,lg,Marathi
31,lg,Mongolian
70,lg,North Ndebele
4,lg,Northern Sami
25,lg,Norwegian
87,lg,Norwegian Bokmål
19,lg,Norwegian Nynorsk
111,lg,Oriya
43,lg,Oromo
97,lg,Ossetic
59,lg,Pashto
51,lg,Quechua
115,lg,Romansh
50,lg,Rundi
63,lg,Sango
93,lg,Scottish Gaelic
62,lg,Serbian
54,lg,Serbo-Croatian
65,lg,Shona
34,lg,Sichuan Yi
66,lg,Sinhala
2,lg,Slovak
1,lg,Slovenian
5,lg,Swahili
49,lg,Tagalog
47,lg,Telugu
68,lg,Tibetan
121,lg,Tigrinya
118,lg,Tongan
6,lg,Uyghur
7,lg,Uzbek
112,lg,Welsh
40,lg,Western Frisian
57,lg,Yiddish
86,ln,Afrikaans
26,ln,akan
10,ln,Albanian
17,ln,Armenian
91,ln,Assamese
92,ln,Azerbaijani
33,ln,Bambara
113,ln,Basque
73,ln,Bosnian
94,ln,Breton
44,ln,Catalan
32,ln,Cornish
79,ln,Croatian
21,ln,Danish
29,ln,Dzongkha
99,ln,Esperanto
105,ln,Estonian
35,ln,Ewe
110,ln,Faroese
96,ln,Finnish
109,ln,Fulah
77,ln,Galician
102,ln,Ganda
89,ln,Georgian
28,ln,Gujarati
71,ln,hausa
13,ln,Hebrew
45,ln,Icelandic
38,ln,igbo
12,ln,Irish
22,ln,Kalaallisut
72,ln,Kannada
83,ln,Kashmiri
24,ln,Kazakh
74,ln,Kikuyu
120,ln,kinyarwanda
27,ln,Kyrgyz
114,ln,Lao
39,ln,Latvian
76,ln,lialabo
90,ln,lialemá
18,ln,liamariki
84,ln,libengali
82,ln,libiligali
75,ln,libilimá
20,ln,libyelorisí
81,ln,lifalamá
101,ln,lifalansɛ́
37,ln,ligeleki
88,ln,lihindi
15,ln,likambodza
95,ln,likoreya
61,ln,likrɛni
14,ln,limalezi
100,ln,lindonezi
85,ln,linepalɛ
103,ln,lingála
106,ln,lingɛlɛ́sa
80,ln,liongili
107,ln,lipelésanɛ
64,ln,lipendzabi
8,ln,lipolonɛ
58,ln,lipulutugɛ́si
48,ln,lirisí
52,ln,liromani
60,ln,lisinwa
104,ln,lisipanye
56,ln,lisomali
11,ln,lisuwedɛ
42,ln,litaliano
116,ln,litamuli
117,ln,litaye
108,ln,Lithuanian
119,ln,litiliki
46,ln,litshekɛ
3,ln,liurdu
9,ln,liviyetinámi
36,ln,lizapɔ
98,ln,Luba-Katanga
41,ln,Luxembourgish
69,ln,Macedonian
30,ln,Malagasy
67,ln,Malayalam
16,ln,Maltese
78,ln,Manx
23,ln,Marathi
31,ln,Mongolian
70,ln,North Ndebele
4,ln,Northern Sami
25,ln,Norwegian
87,ln,Norwegian Bokmål
19,ln,Norwegian Nynorsk
111,ln,Oriya
43,ln,Oromo
97,ln,Ossetic
59,ln,Pashto
51,ln,Quechua
115,ln,Romansh
50,ln,Rundi
63,ln,Sango
93,ln,Scottish Gaelic
62,ln,Serbian
54,ln,Serbo-Croatian
65,ln,Shona
34,ln,Sichuan Yi
66,ln,Sinhala
2,ln,Slovak
1,ln,Slovenian
5,ln,Swahili
49,ln,Tagalog
47,ln,Telugu
68,ln,Tibetan
121,ln,Tigrinya
118,ln,Tongan
6,ln,Uyghur
7,ln,Uzbek
112,ln,Welsh
40,ln,Western Frisian
57,ln,Yiddish
53,ln,yoruba
55,ln,zulu
86,es,afrikáans
26,es,akan
10,es,albanés
90,es,alemán
18,es,amárico
76,es,árabe
17,es,armenio
91,es,asamés
92,es,azerbaiyano
33,es,bambara
84,es,bengalí
20,es,bielorruso
75,es,birmano
87,es,bokmal noruego
73,es,bosnio
94,es,bretón
82,es,búlgaro
83,es,cachemiro
72,es,canarés
44,es,catalán
46,es,checo
60,es,chino
66,es,cingalés
95,es,coreano
32,es,córnico
79,es,croata
21,es,danés
29,es,dzongkha
2,es,eslovaco
1,es,esloveno
104,es,español
99,es,esperanto
105,es,estonio
113,es,euskera
35,es,ewé
110,es,feroés
96,es,finés
101,es,francés
40,es,frisón occidental
109,es,fula
93,es,gaélico escocés
112,es,galés
77,es,gallego
102,es,ganda
89,es,georgiano
37,es,griego
22,es,groenlandés
28,es,gujarati
71,es,hausa
13,es,hebreo
88,es,hindi
80,es,húngaro
38,es,igbo
100,es,indonesio
106,es,inglés
12,es,irlandés
45,es,islandés
42,es,italiano
36,es,japonés
15,es,jemer
24,es,kazajo
74,es,kikuyu
120,es,kinyarwanda
27,es,kirguís
50,es,kiroundi
114,es,laosiano
39,es,letón
103,es,lingala
108,es,lituano
98,es,luba-katanga
41,es,luxemburgués
69,es,macedonio
67,es,malayalam
14,es,malayo
30,es,malgache
16,es,maltés
78,es,manés
23,es,maratí
31,es,mongol
70,es,ndebele septentrional
81,es,neerlandés
85,es,nepalí
25,es,noruego
19,es,nynorsk noruego
111,es,oriya
43,es,oromo
97,es,osético
64,es,panyabí
59,es,pastún
107,es,persa
8,es,polaco
58,es,portugués
51,es,quechua
115,es,retorrománico
52,es,rumano
48,es,ruso
4,es,sami septentrional
63,es,sango
62,es,serbio
54,es,serbocroata
65,es,shona
56,es,somalí
11,es,sueco
5,es,swahili
49,es,tagalo
117,es,tailandés
116,es,tamil
47,es,telugu
68,es,tibetano
121,es,tigriña
118,es,tongano
119,es,turco
61,es,ucraniano
6,es,uigur
3,es,urdu
7,es,uzbeko
9,es,vietnamita
34,es,yi de Sichuán
57,es,yídish
53,es,yoruba
55,es,zulú
86,et,afrikaani
26,et,akani
10,et,albaania
18,et,amhari
76,et,araabia
17,et,armeenia
92,et,aserbaidžaani
91,et,assami
33,et,bambara
113,et,baski
84,et,bengali
75,et,birma
73,et,bosnia
94,et,bretooni
82,et,bulgaaria
29,et,dzongkha
105,et,eesti
99,et,esperanto
35,et,eve
109,et,fulbe
110,et,fääri
93,et,gaeli
77,et,galeegi
102,et,ganda
89,et,gruusia
22,et,grööni
28,et,gudžarati
71,et,hausa
13,et,heebrea
60,et,hiina
88,et,hindi
104,et,hispaania
81,et,hollandi
79,et,horvaadi
38,et,ibo
12,et,iiri
100,et,indoneesia
106,et,inglise
45,et,islandi
42,et,itaalia
36,et,jaapani
57,et,jidiši
53,et,joruba
72,et,kannada
24,et,kasahhi
83,et,kašmiiri
44,et,katalaani
51,et,ketšua
15,et,khmeeri
74,et,kikuju
27,et,kirgiisi
95,et,korea
32,et,korni
37,et,kreeka
112,et,kõmri
114,et,lao
108,et,leedu
41,et,letseburgi
103,et,lingala
98,et,luba
39,et,läti
40,et,läänefriisi
69,et,makedoonia
30,et,malagassi
14,et,malai
67,et,malajalami
16,et,malta
23,et,marathi
31,et,mongoli
78,et,mänksi
85,et,nepali
25,et,norra
87,et,norra bokmål
19,et,norra nynorsk
111,et,oria
43,et,oromo
97,et,osseedi
64,et,pandžabi
8,et,poola
58,et,portugali
101,et,prantsuse
59,et,puštu
70,et,põhjandebele
4,et,põhjasaami
107,et,pärsia
115,et,retoromaani
11,et,rootsi
120,et,ruanda
52,et,rumeenia
50,et,rundi
90,et,saksa
63,et,sango
62,et,serbia
54,et,serbia-horvaadi
34,et,sichuani jii
66,et,singali
2,et,slovaki
1,et,sloveeni
56,et,somaali
96,et,soome
5,et,suahiili
55,et,suulu
65,et,šona
21,et,taani
49,et,tagalogi
117,et,tai
116,et,tamili
47,et,telugu
121,et,tigrinja
68,et,tiibeti
118,et,tonga
46,et,tšehhi
119,et,türgi
6,et,uiguuri
61,et,ukraina
80,et,ungari
3,et,urdu
7,et,usbeki
20,et,valgevene
48,et,vene
9,et,vietnami
86,en,Afrikaans
26,en,Akan
10,en,Albanian
18,en,Amharic
76,en,Arabic
17,en,Armenian
91,en,Assamese
92,en,Azerbaijani
33,en,Bambara
113,en,Basque
20,en,Belarusian
84,en,Bengali
73,en,Bosnian
94,en,Breton
82,en,Bulgarian
75,en,Burmese
44,en,Catalan
60,en,Chinese
32,en,Cornish
79,en,Croatian
46,en,Czech
21,en,Danish
81,en,Dutch
29,en,Dzongkha
106,en,English
99,en,Esperanto
105,en,Estonian
35,en,Ewe
110,en,Faroese
96,en,Finnish
101,en,French
109,en,Fulah
77,en,Galician
102,en,Ganda
89,en,Georgian
90,en,German
37,en,Greek
28,en,Gujarati
71,en,Hausa
13,en,Hebrew
88,en,Hindi
80,en,Hungarian
45,en,Icelandic
38,en,Igbo
100,en,Indonesian
12,en,Irish
42,en,Italian
36,en,Japanese
22,en,Kalaallisut
72,en,Kannada
83,en,Kashmiri
24,en,Kazakh
15,en,Khmer
74,en,Kikuyu
120,en,Kinyarwanda
95,en,Korean
27,en,Kyrgyz
114,en,Lao
39,en,Latvian
103,en,Lingala
108,en,Lithuanian
98,en,Luba-Katanga
41,en,Luxembourgish
69,en,Macedonian
30,en,Malagasy
14,en,Malay
67,en,Malayalam
16,en,Maltese
78,en,Manx
23,en,Marathi
31,en,Mongolian
85,en,Nepali
70,en,North Ndebele
4,en,Northern Sami
25,en,Norwegian
87,en,Norwegian Bokmål
19,en,Norwegian Nynorsk
111,en,Oriya
43,en,Oromo
97,en,Ossetic
59,en,Pashto
107,en,Persian
8,en,Polish
58,en,Portuguese
64,en,Punjabi
51,en,Quechua
52,en,Romanian
115,en,Romansh
50,en,Rundi
48,en,Russian
63,en,Sango
93,en,Scottish Gaelic
62,en,Serbian
54,en,Serbo-Croatian
65,en,Shona
34,en,Sichuan Yi
66,en,Sinhala
2,en,Slovak
1,en,Slovenian
56,en,Somali
104,en,Spanish
5,en,Swahili
11,en,Swedish
49,en,Tagalog
116,en,Tamil
47,en,Telugu
117,en,Thai
68,en,Tibetan
121,en,Tigrinya
118,en,Tongan
119,en,Turkish
61,en,Ukrainian
3,en,Urdu
6,en,Uyghur
7,en,Uzbek
9,en,Vietnamese
112,en,Welsh
40,en,Western Frisian
57,en,Yiddish
53,en,Yoruba
55,en,Zulu
91,fa,آسامی
97,fa,آسی
86,fa,آفریکانس
26,fa,آکان
10,fa,آلبانیایی
90,fa,آلمانی
3,fa,اردو
17,fa,ارمنی
7,fa,ازبکی
104,fa,اسپانیایی
99,fa,اسپرانتو
105,fa,استونیایی
2,fa,اسلواکی
1,fa,اسلووینیایی
18,fa,امهری
100,fa,اندونزیایی
70,fa,انده‌بله‌ای شمالی
106,fa,انگلیسی
43,fa,اورومویی
111,fa,اوریه‌ای
61,fa,اوکراینی
35,fa,اوه‌ای
6,fa,اویغوری
42,fa,ایتالیایی
12,fa,ایرلندی
45,fa,ایسلندی
38,fa,ایگبویی
113,fa,باسکی
33,fa,بامبارایی
94,fa,برتانیایی
75,fa,برمه‌ای
82,fa,بلغاری
20,fa,بلوروسی
84,fa,بنگالی
73,fa,بوسنیایی
87,fa,بوکسمال نروژی
58,fa,پرتغالی
59,fa,پشتو
64,fa,پنجابی
49,fa,تاگالوگی
116,fa,تامیلی
117,fa,تایلندی
68,fa,تبتی
92,fa,ترکی آذربایجانی
119,fa,ترکی استانبولی
47,fa,تلوگویی
118,fa,تونگایی
121,fa,تیگرینیایی
29,fa,جونخایی
46,fa,چکی
60,fa,چینی
15,fa,خمری
21,fa,دانمارکی
48,fa,روسی
115,fa,رومانش
52,fa,رومانیایی
50,fa,روندیایی
55,fa,زولویی
36,fa,ژاپنی
4,fa,سامی شمالی
63,fa,سانگویی
5,fa,سواحلی
11,fa,سوئدی
56,fa,سومالیایی
66,fa,سینهالی
65,fa,شونایی
54,fa,صرب و کرواتی
62,fa,صربی
13,fa,عبری
76,fa,عربی
107,fa,فارسی
110,fa,فارویی
101,fa,فرانسوی
40,fa,فریزی غربی
96,fa,فنلاندی
109,fa,فولایی
27,fa,قرقیزی
24,fa,قزاقی
44,fa,کاتالان
72,fa,کاناده‌ای
51,fa,کچوایی
32,fa,کرنوالی
79,fa,کروات
95,fa,کره‌ای
83,fa,کشمیری
74,fa,کیکویویی
120,fa,کینیارواندایی
77,fa,گالیسیایی
102,fa,گاندایی
28,fa,گجراتی
89,fa,گرجی
22,fa,گرینلندی
93,fa,گیلی اسکاتلندی
114,fa,لائوسی
39,fa,لتونیایی
98,fa,لوبایی‐کاتانگا
41,fa,لوگزامبورگی
8,fa,لهستانی
108,fa,لیتوانیایی
103,fa,لینگالا
30,fa,مالاگاسیایی
67,fa,مالایالامی
14,fa,مالایی
16,fa,مالتی
78,fa,مانی
80,fa,مجاری
23,fa,مراتی
31,fa,مغولی
69,fa,مقدونی
85,fa,نپالی
19,fa,نرس جدید نروژی
25,fa,نروژی
9,fa,ویتنامی
112,fa,ویلزی
81,fa,هلندی
88,fa,هندی
71,fa,هوسیایی
57,fa,یدی
53,fa,یوروبایی
37,fa,یونانی
34,fa,یی سیچوان
86,lt,afrikanų
12,lt,airių
26,lt,akanų
10,lt,albanų
18,lt,amharų
106,lt,anglų
76,lt,arabų
17,lt,armėnų
91,lt,asamų
92,lt,azerbaidžaniečių
20,lt,baltarusių
33,lt,bambarų
113,lt,baskų
84,lt,bengalų
75,lt,birmiečių
73,lt,bosnių
29,lt,botijų
94,lt,bretonų
82,lt,bulgarų
46,lt,čekų
21,lt,danų
99,lt,esperanto
105,lt,estų
35,lt,evių
110,lt,farerų
109,lt,fulahų
77,lt,galisų
102,lt,ganda
37,lt,graikų
89,lt,gruzinų
28,lt,gudžaratų
71,lt,hausų
13,lt,hebrajų
88,lt,hindi
38,lt,igbų
100,lt,indoneziečių
45,lt,islandų
104,lt,ispanų
42,lt,italų
36,lt,japonų
57,lt,jidiš
53,lt,jorubų
22,lt,kalalisut
72,lt,kanadų
83,lt,kašmyrų
44,lt,katalonų
24,lt,kazachų
51,lt,kečujų
15,lt,khmerų
74,lt,kikujų
120,lt,kinjaruandų
60,lt,kinų
27,lt,kirgizų
95,lt,korėjiečių
32,lt,kornų
79,lt,kroatų
114,lt,laosiečių
39,lt,latvių
8,lt,lenkų
108,lt,lietuvių
41,lt,liuksemburgiečių
98,lt,luba katanga
69,lt,makedonų
30,lt,malagasų
67,lt,malajalių
14,lt,malajiečių
16,lt,maltiečių
23,lt,maratų
78,lt,meniečių
31,lt,mongolų
19,lt,naujoji norvegų
85,lt,nepaliečių
103,lt,ngalų
87,lt,Norvegijos rašytinė – būkmolų
25,lt,norvegų
81,lt,olandų
111,lt,orijų
43,lt,oromų
97,lt,osetinų
64,lt,pendžabų
107,lt,persų
58,lt,portugalų
101,lt,prancūzų
59,lt,puštūnų
115,lt,retoromanų
52,lt,rumunų
50,lt,rundi
48,lt,rusų
63,lt,sango
62,lt,serbų
54,lt,serbų-kroatų
34,lt,sičuan ji
66,lt,sinhalų
2,lt,slovakų
1,lt,slovėnų
56,lt,somaliečių
5,lt,suahilių
96,lt,suomių
70,lt,šiaurės ndebelų
4,lt,šiaurės samių
93,lt,škotų (gėlų)
65,lt,šonų
11,lt,švedų
49,lt,tagalogų
117,lt,tajų
116,lt,tamilų
47,lt,telugų
68,lt,tibetiečių
121,lt,tigrajų
118,lt,tonganų
119,lt,turkų
6,lt,uigūrų
61,lt,ukrainiečių
3,lt,urdų
7,lt,uzbekų
40,lt,vakarų fryzų
112,lt,valų
80,lt,vengrų
9,lt,vietnamiečių
90,lt,vokiečių
55,lt,zulų
76,ff,Aarabeere
86,ff,Afrikaans
26,ff,Akaan
10,ff,Albanian
18,ff,Amarik
17,ff,Armenian
91,ff,Assamese
92,ff,Azerbaijani
33,ff,Bambara
113,ff,Basque
20,ff,Belaruuse
84,ff,Bengali
73,ff,Bosnian
94,ff,Breton
82,ff,Bulgariire
75,ff,Burmeese
44,ff,Catalan
46,ff,Cekkere
32,ff,Cornish
79,ff,Croatian
81,ff,Dacceere
21,ff,Danish
90,ff,Docceere
29,ff,Dzongkha
100,ff,Endonesiire
106,ff,Engeleere
104,ff,Español
99,ff,Esperanto
105,ff,Estonian
35,ff,Ewe
101,ff,Farayseere
110,ff,Faroese
96,ff,Finnish
77,ff,Galician
102,ff,Ganda
89,ff,Georgian
37,ff,Gerke
28,ff,Gujarati
71,ff,Hawsaŋkoore
13,ff,Hebrew
88,ff,Hinndi
80,ff,Hongariire
45,ff,Icelandic
38,ff,Igiboore
12,ff,Irish
42,ff,Italiyeere
22,ff,Kalaallisut
72,ff,Kannada
83,ff,Kashmiri
24,ff,Kazakh
15,ff,Kemeere
74,ff,Kikuyu
95,ff,Koreere
27,ff,Kyrgyz
114,ff,Lao
39,ff,Latvian
103,ff,Lingala
108,ff,Lithuanian
98,ff,Luba-Katanga
41,ff,Luxembourgish
69,ff,Macedonian
30,ff,Malagasy
67,ff,Malayalam
14,ff,Malayeere
16,ff,Maltese
78,ff,Manx
23,ff,Marathi
31,ff,Mongolian
85,ff,Nepaaleere
70,ff,North Ndebele
4,ff,Northern Sami
25,ff,Norwegian
87,ff,Norwegian Bokmål
19,ff,Norwegian Nynorsk
111,ff,Oriya
43,ff,Oromo
97,ff,Ossetic
59,ff,Pashto
107,ff,Perseere
8,ff,Poloneere
109,ff,Pulaar
64,ff,Punjabeere
58,ff,Purtugeere
51,ff,Quechua
48,ff,Riis
52,ff,Romaneere
115,ff,Romansh
50,ff,Rundi
120,ff,Ruwaanndeere
63,ff,Sango
